"Name","alpha","num_samples","ema_energy"
"mtm_pncg","32.39672325560665","8","233.3432159423828"
"mtm_pncg","0.20146012220955137","512","180.1464080810547"
"mtm_pncg","0.7543406230986108","4","226.15736389160156"
"mtm_pncg","0.4270916564520346","8","231.9251708984375"
"mtm_pncg","0.9415179285701936","64","220.8634033203125"
"mtm_pncg","5.918020821890735","8","225.8959045410156"
"mtm_pncg","9.235467229479056","64","224.20977783203125"
"mtm_pncg","3.795751622235715","32","227.2738037109375"
"mtm_pncg","0.7805871833518042","256","223.8497009277344"
"mtm_pncg","2.982162532887486","128","229.2838897705078"
"mtm_pncg","9.336780733617204","16","233.08084106445312"
"mtm_pncg","0.23146112083000825","256","208.56507873535156"
"mtm_pncg","4.928191907484672","16","225.5072021484375"
"mtm_pncg","1.3731296816714509","32","227.61038208007812"
"mtm_pncg","0.6490679198274002","8","228.35797119140625"
"mtm_pncg","0.8801095713798156","16","229.08419799804688"
"mtm_pncg","8.41301926507354","128","224.36997985839844"
"mtm_pncg","0.8594094334750518","4","238.84210205078125"
"mtm_pncg","14.091152036339684","128","224.7653350830078"
"mtm_pncg","22.256610374514917","512","219.30096435546875"
"mtm_pncg","0.6664442365260856","256","223.8396148681641"
"mtm_pncg","5.496111823246233","512","221.20431518554688"
"mtm_pncg","0.4622197979431114","256","220.4735412597656"
"mtm_pncg","0.43316841452121474","64","215.0457305908203"
"mtm_pncg","3.5159759069890777","32","226.1525726318359"
"mtm_pncg","8.041640343252997","8","224.62496948242188"
"mtm_pncg","47.17500427211709","8","233.55911254882812"
"mtm_pncg","0.45185879282096647","16","222.1248476239853"
"mtm_pncg","0.1374252924845254","128","258.4200981861271"
"mtm_pncg","31.24855638465725","64","224.8299102783203"
"mtm_pncg","4.839171211410716","8","230.95748901367188"
"mtm_pncg","0.75367630209513","16","228.0126037597656"
"mtm_pncg","0.28360339880851654","128","212.11602783203125"
"mtm_pncg","3.434918781176868","8","229.4691467285156"
"mtm_pncg","1.9287200304857168","512","220.1788330078125"
"mtm_pncg","0.4599126873247223","8","229.66241455078125"
"mtm_pncg","47.27348808391072","128","220.2921142578125"
"mtm_pncg","0.16313919943101557","512","258.39375958911216"
"mtm_pncg","0.2537771687983741","128","221.19354248046875"
"mtm_pncg","1.397047905245465","256","224.33995056152344"
"mtm_pncg","0.20698254107942585","32","197.79930114746097"
"mtm_pncg","0.4035385328023183","8","233.5227661132696"
"mtm_pncg","34.44927749075443","8","230.75331115722656"
"mtm_pncg","17.354838814766943","4","232.4992218017578"
"mtm_pncg","6.535470747526909","512","223.76901245117188"
"mtm_pncg","9.05537905204509","16","226.5388031005859"
"mtm_pncg","3.7044732065886783","64","226.26318359375"
"mtm_pncg","8.598624449856763","128","226.3777618408203"
"mtm_pncg","0.10326352819897468","16","258.44342160446956"
"mtm_pncg","0.40411235461990047","4","230.57196044921875"
"mtm_pncg","0.19186192667239135","16","181.8690620064735"
"mtm_pncg","0.7310999901167818","512","216.16973876953125"
"mtm_pncg","56.3128066565137","64","229.6666259765625"
"mtm_pncg","0.13774733300895772","64","258.4100212804118"
"mtm_pncg","5.503327783663197","32","224.35040283203125"
"mtm_pncg","11.861318995478545","512","220.74118041992188"
"mtm_pncg","0.7283606137633385","16","232.8922119140625"
"mtm_pncg","0.1967070533673848","512","210.13355433898457"
"mtm_pncg","76.03995909213027","4","234.0378875732422"
"mtm_pncg","0.29179491274779096","8","221.96380615234375"
"mtm_pncg","8.877164732551526","64","227.39154052734375"
"mtm_pncg","1.160781896386392","16","229.32423877716064"
"mtm_pncg","0.5523868356320578","128","220.77203369140625"
"mtm_pncg","21.13274281384616","16","229.9996337890625"
"mtm_pncg","30.596283604409372","128","225.12841796875"
"mtm_pncg","0.6760166324429152","128","217.7581787109375"
"mtm_pncg","0.19747022766032693","16","194.1959991028234"
"mtm_pncg","1.317499835631405","16","231.6048889160156"
"mtm_pncg","22.24587141047775","128","227.05125427246097"
"mtm_pncg","74.5420398558327","128","221.6812744140625"
"mtm_pncg","31.510438931478987","4","229.92605590820312"
