"Name","alpha","num_samples","ema_energy"
"mtm_pncg","5.917757616474175","64","235.3499755859375"
"mtm_pncg","0.38249982289277407","4","231.587646484375"
"mtm_pncg","1.645861085571549","4","233.2137451171875"
"mtm_pncg","2.3756081805949503","64","228.26658630371097"
"mtm_pncg","0.32964896941132893","128","218.13641357421875"
"mtm_pncg","58.08340112260588","4","233.36766052246097"
"mtm_pncg","0.34715193716833664","8","228.28616333007812"
"mtm_pncg","0.39337241618885016","512","214.97494506835935"
"mtm_pncg","5.1168033422708055","256","217.63235473632812"
"mtm_pncg","18.02692492487414","256","223.33364868164065"
"mtm_pncg","24.006193958405227","4","237.0728448785376"
"mtm_pncg","0.3236061086924633","16","221.85366821289065"
"mtm_pncg","0.3339784946395185","8","219.89068603515625"
"mtm_pncg","22.899375282650333","16","229.60926818847656"
"mtm_pncg","0.5671266924543501","4","233.88978576660156"
"mtm_pncg","6.2392494862484655","32","226.55368041992188"
"mtm_pncg","58.33498197083296","64","226.19583129882812"
"mtm_pncg","39.73034658692232","4","228.47897338867188"
"mtm_pncg","27.123327940847084","64","226.38934326171875"
"mtm_pncg","1.6354369178021728","4","233.04742431640625"
"mtm_pncg","19.027251587758123","512","221.28823852539065"
"mtm_pncg","1.1938647703517364","32","226.48989868164065"
"mtm_pncg","16.169320662660336","512","216.90391540527344"
"mtm_pncg","9.505699265918931","32","228.1493377685547"
"mtm_pncg","0.4454326152192457","256","224.77020263671875"
"mtm_pncg","0.2125316098745974","4","215.0847625732422"
"mtm_pncg","24.350659455090337","8","230.5104522705078"
"mtm_pncg","6.307406839985376","4","231.70846557617188"
"mtm_pncg","0.9436942739479436","256","217.68792724609375"
"mtm_pncg","0.20408751990703128","512","211.18881225585935"
"mtm_pncg","3.4503198595363114","8","229.99652099609375"
"mtm_pncg","1.8639345136871277","8","226.2229766845703"
"mtm_pncg","0.7182583188945062","8","226.28976440429688"
"mtm_pncg","1.8856957184303056","32","226.6162567138672"
"mtm_pncg","0.24075077667191944","512","213.9385986328125"
"mtm_pncg","0.21238975110189545","128","219.4156036376953"
"mtm_pncg","16.395680167818444","16","231.70492553710935"
"mtm_pncg","1.7813507650933669","256","222.81398010253903"
"mtm_pncg","5.4352896648510844","256","220.822265625"
"mtm_pncg","52.10292888406778","32","228.33946228027344"
"mtm_pncg","11.03167205103212","8","229.08883666992188"
"mtm_pncg","14.238196017850145","8","232.75872802734375"
"mtm_pncg","9.598171391622012","64","229.5730743408203"
"mtm_pncg","0.4672318002317316","16","226.04815673828125"
"mtm_pncg","13.739039390980423","128","225.8397674560547"
"mtm_pncg","1.2927192736416209","64","223.0218811035156"
"mtm_pncg","0.1078975115745249","512","193.59706046615028"
"mtm_pncg","0.7058702768724237","256","220.71209716796875"
"mtm_pncg","0.32198419613096435","4","226.16821041580988"
"mtm_pncg","1.412301519752204","4","228.1106719970703"
"mtm_pncg","0.3967355192908625","16","232.6497802734375"
"mtm_pncg","67.66500337954957","32","223.29063415527344"
"mtm_pncg","3.2372281211466616","128","228.8970642089844"
"mtm_pncg","14.848570960541556","256","225.8496856689453"
"mtm_pncg","4.694335701949841","512","221.19775390625"
"mtm_pncg","2.253799052914325","512","215.7824249267578"
"mtm_pncg","0.3873979969344899","256","217.59542846679688"
"mtm_pncg","1.7568097256797357","64","227.58590698242188"
"mtm_pncg","0.835085660605434","256","223.0581970214844"
"mtm_pncg","37.00382092635619","4","230.00347900390625"
"mtm_pncg","3.5322400438844204","128","217.168212890625"
"mtm_pncg","3.0396351650859565","512","218.88851928710935"
"mtm_pncg","1.4850277301745067","16","231.5795440673828"
"mtm_pncg","38.96571914774843","256","219.51905822753903"
"mtm_pncg","17.048001975225","512","216.2645263671875"
"mtm_pncg","71.69501829682373","4","240.1930389404297"
"mtm_pncg","0.11569015620989412","16","218.00506798003815"
"mtm_pncg","5.2360315377783735","128","225.83746338058072"
"mtm_pncg","0.14233588856481472","64","160.5277514807893"
"mtm_pncg","31.616226195423323","16","231.80593872070312"
"mtm_pncg","95.87186004368544","512","212.8874969482422"
"mtm_pncg","0.1799959616019179","32","189.63385009765625"
"mtm_pncg","8.028446740820531","64","221.105712890625"
"mtm_pncg","54.22954016035797","128","221.6410217285156"
"mtm_pncg","1.4581386331427084","64","227.5502014160156"
"mtm_pncg","5.729761616128624","32","221.41941833496097"
"mtm_pncg","0.5769571313385486","64","223.3888397216797"
"mtm_pncg","4.305394429976207","32","231.36338806152344"
"mtm_pncg","7.35415191738365","16","232.5171661376953"
"mtm_pncg","2.632926840383757","512","223.66043090820312"
"mtm_pncg","35.09221047363035","512","227.64305114746097"
"mtm_pncg","26.232684850522325","64","223.27159118652344"
"mtm_pncg","1.3613002541451298","32","225.84011840820312"
"mtm_pncg","0.6156695975968351","16","230.92718505859375"
"mtm_pncg","2.345287752821823","128","221.04278740203517"
"mtm_pncg","1.32879733940134","4","233.24978637695312"
"mtm_pncg","7.404295639588312","16","228.83468627929688"
"mtm_pncg","4.879640122956974","64","227.31646728515625"
"mtm_pncg","0.8680802057142519","128","223.11590576171875"
"mtm_pncg","0.12147771556313322","256","160.3190612793195"
"mtm_pncg","35.81760224337967","32","228.16552734375"
"mtm_pncg","69.09345364292247","512","219.63243103027344"
"mtm_pncg","0.2892573314826146","256","212.00384521484375"
"mtm_pncg","0.666398840048248","32","227.3746032714844"
"mtm_pncg","3.552934296569301","4","237.82032775878903"
"mtm_pncg","12.518795909930736","256","224.7328186035156"
"mtm_pncg","2.4987854536576237","64","216.3402099609375"
